index,lat,lon,x_m,y_m,heading_deg,vx_mps,ax_mps2,time_s
496,31.2936541462,121.2040758805,-494.097,216.421,91.848,5.000,0.000,49.600
497,31.2936537891,121.2040888301,-492.865,216.382,91.851,5.000,0.000,49.700
498,31.2936534315,121.2041017798,-491.634,216.342,91.854,5.000,0.000,49.800
499,31.2936530734,121.2041147294,-490.402,216.302,91.856,5.000,0.000,49.900
500,31.2936527148,121.2041276790,-489.170,216.262,91.859,5.000,0.000,50.000
501,31.2936523557,121.2041406286,-487.938,216.222,91.861,5.000,0.000,50.100
502,31.2936519961,121.2041535782,-486.706,216.182,91.864,5.000,0.000,50.200
503,31.2936516360,121.2041665277,-485.474,216.142,91.866,5.000,0.000,50.300
504,31.2936512754,121.2041794773,-484.243,216.102,91.869,5.000,0.000,50.400
505,31.2936509144,121.2041924268,-483.011,216.062,91.871,5.000,0.000,50.500
506,31.2936505528,121.2042053763,-481.779,216.021,91.874,5.000,0.000,50.600
507,31.2936501907,121.2042183257,-480.547,215.981,91.877,5.000,0.000,50.700
508,31.2936498282,121.2042312752,-479.315,215.941,91.879,5.000,0.000,50.800
509,31.2936494651,121.2042442246,-478.083,215.900,91.882,5.000,0.000,50.900
510,31.2936491015,121.2042571740,-476.852,215.860,91.884,5.000,0.000,51.000
511,31.2936487375,121.2042701234,-475.620,215.819,91.887,5.000,0.000,51.100
512,31.2936483729,121.2042830728,-474.388,215.779,91.890,5.000,0.000,51.200
513,31.2936480078,121.2042960221,-473.156,215.738,91.892,5.000,0.000,51.300
514,31.2936476422,121.2043089715,-471.924,215.697,91.895,5.000,0.000,51.400
515,31.2936472762,121.2043219208,-470.692,215.657,91.897,5.000,0.000,51.500
516,31.2936469096,121.2043348701,-469.461,215.616,91.900,5.000,0.000,51.600
517,31.2936465425,121.2043478193,-468.229,215.575,91.903,5.000,0.000,51.700
518,31.2936461749,121.2043607686,-466.997,215.534,91.905,5.000,0.000,51.800
519,31.2936458068,121.2043737178,-465.765,215.493,91.908,5.000,0.000,51.900
520,31.2936454382,121.2043866670,-464.533,215.452,91.910,5.000,0.000,52.000
521,31.2936450691,121.2043996162,-463.302,215.411,91.913,5.000,0.000,52.100
522,31.2936446995,121.2044125653,-462.070,215.370,91.916,5.000,0.000,52.200
523,31.2936443294,121.2044255145,-460.838,215.329,91.918,5.000,0.000,52.300
524,31.2936439588,121.2044384636,-459.606,215.287,91.921,5.000,0.000,52.400
525,31.2936435876,121.2044514127,-458.374,215.246,91.924,5.000,0.000,52.500
526,31.2936432160,121.2044643618,-457.143,215.205,91.926,5.000,0.000,52.600
527,31.2936428438,121.2044773109,-455.911,215.163,91.929,5.000,0.000,52.700
528,31.2936424712,121.2044902599,-454.679,215.122,91.932,5.000,0.000,52.800
529,31.2936420980,121.2045032089,-453.447,215.080,91.934,5.000,0.000,52.900
530,31.2936417243,121.2045161579,-452.215,215.039,91.937,5.000,0.000,53.000
531,31.2936413501,121.2045291069,-450.984,214.997,91.939,5.000,0.000,53.100
532,31.2936409754,121.2045420558,-449.752,214.955,91.942,5.000,0.000,53.200
533,31.2936406002,121.2045550048,-448.520,214.913,91.945,5.000,0.000,53.300
534,31.2936402245,121.2045679537,-447.288,214.872,91.947,5.000,0.000,53.400
535,31.2936398482,121.2045809026,-446.056,214.830,91.950,5.000,0.000,53.500
536,31.2936394715,121.2045938515,-444.825,214.788,91.953,5.000,0.000,53.600
537,31.2936390942,121.2046068003,-443.593,214.746,91.955,5.000,0.000,53.700
538,31.2936387164,121.2046197491,-442.361,214.704,91.958,5.000,0.000,53.800
539,31.2936383381,121.2046326980,-441.129,214.662,91.961,5.000,0.000,53.900
540,31.2936379593,121.2046456468,-439.898,214.619,91.963,5.000,0.000,54.000
541,31.2936375800,121.2046585955,-438.666,214.577,91.966,5.000,0.000,54.100
542,31.2936372002,121.2046715443,-437.434,214.535,91.969,5.000,0.000,54.200
543,31.2936368199,121.2046844930,-436.202,214.493,91.971,5.000,0.000,54.300
544,31.2936364390,121.2046974417,-434.970,214.450,91.974,5.000,0.000,54.400
545,31.2936360577,121.2047103904,-433.739,214.408,91.977,5.000,0.000,54.500
546,31.2936356758,121.2047233391,-432.507,214.365,91.979,5.000,0.000,54.600
547,31.2936352934,121.2047362877,-431.275,214.323,91.982,5.000,0.000,54.700
548,31.2936349105,121.2047492363,-430.043,214.280,91.985,5.000,0.000,54.800
549,31.2936345271,121.2047621849,-428.812,214.237,91.987,5.000,0.000,54.900
550,31.2936341432,121.2047751335,-427.580,214.195,91.987,5.000,0.000,55.000
551,31.2936337593,121.2047880821,-426.348,214.152,91.987,5.000,0.000,55.100
552,31.2936333754,121.2048010307,-425.116,214.109,91.987,5.000,0.000,55.200
553,31.2936329915,121.2048139793,-423.885,214.066,91.987,5.000,0.000,55.300
554,31.2936326076,121.2048269278,-422.653,214.024,91.987,5.000,0.000,55.400
555,31.2936322237,121.2048398764,-421.421,213.981,91.987,5.000,0.000,55.500
556,31.2936318398,121.2048528250,-420.189,213.938,91.987,5.000,0.000,55.600
557,31.2936314558,121.2048657736,-418.958,213.895,91.987,5.000,0.000,55.700
558,31.2936310719,121.2048787222,-417.726,213.853,91.987,5.000,0.000,55.800
559,31.2936306880,121.2048916708,-416.494,213.810,91.987,5.000,0.000,55.900
560,31.2936303041,121.2049046193,-415.262,213.767,91.987,5.000,0.000,56.000
561,31.2936299202,121.2049175679,-414.031,213.725,91.987,5.000,0.000,56.100
562,31.2936295363,121.2049305165,-412.799,213.682,91.987,5.000,0.000,56.200
563,31.2936291524,121.2049434651,-411.567,213.639,91.987,5.000,0.000,56.300
564,31.2936287685,121.2049564137,-410.335,213.596,91.987,5.000,0.000,56.400
565,31.2936283846,121.2049693623,-409.104,213.554,91.987,5.000,0.000,56.500
566,31.2936280007,121.2049823108,-407.872,213.511,91.987,5.000,0.000,56.600
567,31.2936276168,121.2049952594,-406.640,213.468,91.987,5.000,0.000,56.700
568,31.2936272329,121.2050082080,-405.408,213.425,91.987,5.000,0.000,56.800
569,31.2936268490,121.2050211566,-404.177,213.383,91.987,5.000,0.000,56.900
570,31.2936264650,121.2050341052,-402.945,213.340,91.987,5.000,0.000,57.000
571,31.2936260811,121.2050470538,-401.713,213.297,91.987,5.000,0.000,57.100
572,31.2936256972,121.2050600023,-400.481,213.254,91.987,5.000,0.000,57.200
573,31.2936253133,121.2050729509,-399.250,213.212,91.987,5.000,0.000,57.300
574,31.2936249294,121.2050858995,-398.018,213.169,91.987,5.000,0.000,57.400
575,31.2936245455,121.2050988481,-396.786,213.126,91.987,5.000,0.000,57.500
576,31.2936241616,121.2051117967,-395.554,213.083,91.987,5.000,0.000,57.600
577,31.2936237777,121.2051247453,-394.323,213.041,91.987,5.000,0.000,57.700
578,31.2936233938,121.2051376938,-393.091,212.998,91.987,5.000,0.000,57.800
579,31.2936230099,121.2051506424,-391.859,212.955,91.987,5.000,0.000,57.900
580,31.2936226260,121.2051635910,-390.627,212.913,91.987,5.000,0.000,58.000
581,31.2936222421,121.2051765396,-389.396,212.870,91.987,5.000,0.000,58.100
582,31.2936218581,121.2051894882,-388.164,212.827,91.987,5.000,0.000,58.200
583,31.2936214742,121.2052024368,-386.932,212.784,91.987,5.000,0.000,58.300
584,31.2936210903,121.2052153853,-385.700,212.742,91.987,5.000,0.000,58.400
585,31.2936207064,121.2052283339,-384.469,212.699,91.987,5.000,0.000,58.500
586,31.2936203225,121.2052412825,-383.237,212.656,91.987,5.000,0.000,58.600
587,31.2936199386,121.2052542311,-382.005,212.613,91.987,5.000,0.000,58.700
588,31.2936195547,121.2052671797,-380.773,212.571,91.987,5.000,0.000,58.800
589,31.2936191708,121.2052801282,-379.542,212.528,91.987,5.000,0.000,58.900
590,31.2936187869,121.2052930768,-378.310,212.485,91.987,5.000,0.000,59.000
591,31.2936184030,121.2053060254,-377.078,212.442,91.987,5.000,0.000,59.100
592,31.2936180191,121.2053189740,-375.846,212.400,91.987,5.000,0.000,59.200
593,31.2936176352,121.2053319226,-374.615,212.357,91.987,5.000,0.000,59.300
594,31.2936172513,121.2053448712,-373.383,212.314,91.987,5.000,0.000,59.400
595,31.2936168673,121.2053578197,-372.151,212.272,91.987,5.000,0.000,59.500
596,31.2936164834,121.2053707683,-370.919,212.229,91.987,5.000,0.000,59.600
597,31.2936160995,121.2053837169,-369.688,212.186,91.987,5.000,0.000,59.700
598,31.2936157156,121.2053966655,-368.456,212.143,91.987,5.000,0.000,59.800
599,31.2936153317,121.2054096141,-367.224,212.101,91.987,5.000,0.000,59.900
600,31.2936149478,121.2054225627,-365.992,212.058,91.987,5.000,0.000,60.000
601,31.2936145639,121.2054355112,-364.761,212.015,91.987,5.000,0.000,60.100
602,31.2936141800,121.2054484598,-363.529,211.972,91.987,5.000,0.000,60.200
603,31.2936137961,121.2054614084,-362.297,211.930,91.987,5.000,0.000,60.300
604,31.2936134122,121.2054743570,-361.065,211.887,91.987,5.000,0.000,60.400
605,31.2936130283,121.2054873056,-359.834,211.844,91.987,5.000,0.000,60.500
606,31.2936126444,121.2055002542,-358.602,211.801,91.987,5.000,0.000,60.600
607,31.2936122605,121.2055132027,-357.370,211.759,91.987,5.000,0.000,60.700
608,31.2936118765,121.2055261513,-356.138,211.716,91.987,5.000,0.000,60.800
609,31.2936114926,121.2055390999,-354.907,211.673,91.987,5.000,0.000,60.900
610,31.2936111087,121.2055520485,-353.675,211.630,91.987,5.000,0.000,61.000
611,31.2936107248,121.2055649971,-352.443,211.588,91.987,5.000,0.000,61.100
612,31.2936103409,121.2055779457,-351.211,211.545,91.987,5.000,0.000,61.200
613,31.2936099570,121.2055908942,-349.980,211.502,91.987,5.000,0.000,61.300
614,31.2936095731,121.2056038428,-348.748,211.460,91.987,5.000,0.000,61.400
615,31.2936091892,121.2056167914,-347.516,211.417,91.987,5.000,0.000,61.500
616,31.2936088053,121.2056297400,-346.284,211.374,91.987,5.000,0.000,61.600
617,31.2936084214,121.2056426886,-345.053,211.331,91.987,5.000,0.000,61.700
618,31.2936080375,121.2056556372,-343.821,211.289,91.987,5.000,0.000,61.800
619,31.2936076536,121.2056685857,-342.589,211.246,91.987,5.000,0.000,61.900
620,31.2936072697,121.2056815343,-341.357,211.203,91.987,5.000,0.000,62.000
621,31.2936068857,121.2056944829,-340.126,211.160,91.987,5.000,0.000,62.100
622,31.2936065018,121.2057074315,-338.894,211.118,91.987,5.000,0.000,62.200
623,31.2936061179,121.2057203801,-337.662,211.075,91.987,5.000,0.000,62.300
624,31.2936057340,121.2057333287,-336.430,211.032,91.987,5.000,0.000,62.400
625,31.2936053501,121.2057462772,-335.199,210.989,91.987,5.000,0.000,62.500
626,31.2936049662,121.2057592258,-333.967,210.947,91.987,5.000,0.000,62.600
627,31.2936045823,121.2057721744,-332.735,210.904,91.987,5.000,0.000,62.700
628,31.2936041984,121.2057851230,-331.503,210.861,91.987,5.000,0.000,62.800
629,31.2936038145,121.2057980716,-330.272,210.818,91.987,5.000,0.000,62.900
630,31.2936034306,121.2058110202,-329.040,210.776,91.987,5.000,0.000,63.000
631,31.2936030467,121.2058239687,-327.808,210.733,91.987,5.000,0.000,63.100
632,31.2936026628,121.2058369173,-326.576,210.690,91.987,5.000,0.000,63.200
633,31.2936022788,121.2058498659,-325.345,210.648,91.987,5.000,0.000,63.300
634,31.2936018949,121.2058628145,-324.113,210.605,91.987,5.000,0.000,63.400
635,31.2936015110,121.2058757631,-322.881,210.562,91.987,5.000,0.000,63.500
636,31.2936011271,121.2058887117,-321.649,210.519,91.987,5.000,0.000,63.600
637,31.2936007432,121.2059016602,-320.418,210.477,91.987,5.000,0.000,63.700
638,31.2936003593,121.2059146088,-319.186,210.434,91.987,5.000,0.000,63.800
639,31.2935999754,121.2059275574,-317.954,210.391,91.987,5.000,0.000,63.900
640,31.2935995915,121.2059405060,-316.722,210.348,91.987,5.000,0.000,64.000
641,31.2935992076,121.2059534546,-315.491,210.306,91.987,5.000,0.000,64.100
642,31.2935988237,121.2059664031,-314.259,210.263,91.987,5.000,0.000,64.200
643,31.2935984398,121.2059793517,-313.027,210.220,91.987,5.000,0.000,64.300
644,31.2935980559,121.2059923003,-311.795,210.177,91.987,5.000,0.000,64.400
645,31.2935976720,121.2060052489,-310.564,210.135,91.987,5.000,0.000,64.500
646,31.2935972880,121.2060181975,-309.332,210.092,91.987,5.000,0.000,64.600
647,31.2935969041,121.2060311461,-308.100,210.049,91.987,5.000,0.000,64.700
648,31.2935965202,121.2060440946,-306.868,210.006,91.987,5.000,0.000,64.800
649,31.2935961363,121.2060570432,-305.637,209.964,91.987,5.000,0.000,64.900
650,31.2935957524,121.2060699918,-304.405,209.921,91.987,5.000,0.000,65.000
651,31.2935953685,121.2060829404,-303.173,209.878,91.987,5.000,0.000,65.100
652,31.2935949846,121.2060958890,-301.941,209.836,91.987,5.000,0.000,65.200
653,31.2935946007,121.2061088376,-300.710,209.793,91.987,5.000,0.000,65.300
654,31.2935942168,121.2061217861,-299.478,209.750,91.987,5.000,0.000,65.400
655,31.2935938329,121.2061347347,-298.246,209.707,91.987,5.000,0.000,65.500
656,31.2935934490,121.2061476833,-297.014,209.665,91.987,5.000,0.000,65.600
657,31.2935930651,121.2061606319,-295.783,209.622,91.987,5.000,0.000,65.700
658,31.2935926812,121.2061735805,-294.551,209.579,91.987,5.000,0.000,65.800
659,31.2935922972,121.2061865291,-293.319,209.536,91.987,5.000,0.000,65.900
660,31.2935919133,121.2061994776,-292.087,209.494,91.987,5.000,0.000,66.000
661,31.2935915294,121.2062124262,-290.856,209.451,91.987,5.000,0.000,66.100
662,31.2935911455,121.2062253748,-289.624,209.408,91.987,5.000,0.000,66.200
663,31.2935907616,121.2062383234,-288.392,209.365,91.987,5.000,0.000,66.300
664,31.2935903777,121.2062512720,-287.160,209.323,91.987,5.000,0.000,66.400
665,31.2935899938,121.2062642206,-285.929,209.280,91.987,5.000,0.000,66.500
666,31.2935896099,121.2062771691,-284.697,209.237,91.987,5.000,0.000,66.600
667,31.2935892260,121.2062901177,-283.465,209.194,91.987,5.000,0.000,66.700
668,31.2935888421,121.2063030663,-282.233,209.152,91.987,5.000,0.000,66.800
669,31.2935884582,121.2063160149,-281.002,209.109,91.987,5.000,0.000,66.900
670,31.2935880743,121.2063289635,-279.770,209.066,91.987,5.000,0.000,67.000
671,31.2935876904,121.2063419121,-278.538,209.024,91.987,5.000,0.000,67.100
672,31.2935873064,121.2063548606,-277.306,208.981,91.987,5.000,0.000,67.200
673,31.2935869225,121.2063678092,-276.075,208.938,91.987,5.000,0.000,67.300
674,31.2935865386,121.2063807578,-274.843,208.895,91.987,5.000,0.000,67.400
675,31.2935861547,121.2063937064,-273.611,208.853,91.987,5.000,0.000,67.500
676,31.2935857708,121.2064066550,-272.379,208.810,91.987,5.000,0.000,67.600
677,31.2935853869,121.2064196036,-271.148,208.767,91.987,5.000,0.000,67.700
678,31.2935850030,121.2064325521,-269.916,208.724,91.987,5.000,0.000,67.800
679,31.2935846191,121.2064455007,-268.684,208.682,91.987,5.000,0.000,67.900
680,31.2935842352,121.2064584493,-267.452,208.639,91.987,5.000,0.000,68.000
681,31.2935838513,121.2064713979,-266.221,208.596,91.987,5.000,0.000,68.100
682,31.2935834674,121.2064843465,-264.989,208.553,91.987,5.000,0.000,68.200
683,31.2935830835,121.2064972951,-263.757,208.511,91.987,5.000,0.000,68.300
684,31.2935826995,121.2065102436,-262.525,208.468,91.987,5.000,0.000,68.400
685,31.2935823156,121.2065231922,-261.294,208.425,91.987,5.000,0.000,68.500
686,31.2935819317,121.2065361408,-260.062,208.382,91.987,5.000,0.000,68.600
687,31.2935815478,121.2065490894,-258.830,208.340,91.987,5.000,0.000,68.700
688,31.2935811639,121.2065620380,-257.598,208.297,91.987,5.000,0.000,68.800
689,31.2935807800,121.2065749866,-256.367,208.254,91.987,5.000,0.000,68.900
690,31.2935803938,121.2065880109,-255.128,208.211,92.107,5.000,0.000,69.000
691,31.2935799808,121.2066011471,-253.878,208.165,92.399,5.000,0.000,69.100
692,31.2935795173,121.2066140921,-252.647,208.114,92.399,5.000,0.000,69.200
693,31.2935790538,121.2066270371,-251.415,208.062,92.399,5.000,0.000,69.300
694,31.2935785904,121.2066399821,-250.184,208.011,92.399,5.000,0.000,69.400
695,31.2935781269,121.2066529272,-248.952,207.959,92.399,5.000,0.000,69.500
696,31.2935776634,121.2066658722,-247.721,207.907,92.399,5.000,0.000,69.600
697,31.2935772000,121.2066788172,-246.490,207.856,92.399,5.000,0.000,69.700
698,31.2935767365,121.2066917622,-245.258,207.804,92.399,5.000,0.000,69.800
699,31.2935762730,121.2067047072,-244.027,207.753,92.399,5.000,0.000,69.900
700,31.2935758096,121.2067176522,-242.795,207.701,92.399,5.000,0.000,70.000
701,31.2935753461,121.2067305973,-241.564,207.649,92.399,5.000,0.000,70.100
702,31.2935748826,121.2067435423,-240.333,207.598,92.399,5.000,0.000,70.200
703,31.2935744192,121.2067564873,-239.101,207.546,92.399,5.000,0.000,70.300
704,31.2935739557,121.2067694323,-237.870,207.495,92.399,5.000,0.000,70.400
705,31.2935734922,121.2067823773,-236.638,207.443,92.399,5.000,0.000,70.500
706,31.2935730288,121.2067953223,-235.407,207.391,92.399,5.000,0.000,70.600
707,31.2935725653,121.2068082674,-234.175,207.340,92.399,5.000,0.000,70.700
708,31.2935721018,121.2068212124,-232.944,207.288,92.399,5.000,0.000,70.800
709,31.2935716384,121.2068341574,-231.713,207.237,92.399,5.000,0.000,70.900
710,31.2935711749,121.2068471024,-230.481,207.185,92.399,5.000,0.000,71.000
711,31.2935707114,121.2068600474,-229.250,207.133,92.399,5.000,0.000,71.100
712,31.2935702480,121.2068729925,-228.018,207.082,92.399,5.000,0.000,71.200
713,31.2935697845,121.2068859375,-226.787,207.030,92.399,5.000,0.000,71.300
714,31.2935693210,121.2068988825,-225.556,206.979,92.399,5.000,0.000,71.400
715,31.2935688576,121.2069118275,-224.324,206.927,92.399,5.000,0.000,71.500
716,31.2935683941,121.2069247725,-223.093,206.875,92.399,5.000,0.000,71.600
717,31.2935679306,121.2069377175,-221.861,206.824,92.399,5.000,0.000,71.700
718,31.2935674672,121.2069506626,-220.630,206.772,92.399,5.000,0.000,71.800
719,31.2935670037,121.2069636076,-219.399,206.721,92.399,5.000,0.000,71.900
720,31.2935665402,121.2069765526,-218.167,206.669,92.399,5.000,0.000,72.000
721,31.2935660768,121.2069894976,-216.936,206.618,92.399,5.000,0.000,72.100
722,31.2935656133,121.2070024426,-215.704,206.566,92.399,5.000,0.000,72.200
723,31.2935651498,121.2070153876,-214.473,206.514,92.399,5.000,0.000,72.300
724,31.2935646864,121.2070283327,-213.241,206.463,92.399,5.000,0.000,72.400
725,31.2935642229,121.2070412777,-212.010,206.411,92.399,5.000,0.000,72.500
726,31.2935637594,121.2070542227,-210.779,206.360,92.399,5.000,0.000,72.600
727,31.2935632960,121.2070671677,-209.547,206.308,92.399,5.000,0.000,72.700
728,31.2935628325,121.2070801127,-208.316,206.256,92.399,5.000,0.000,72.800
729,31.2935623690,121.2070930578,-207.084,206.205,92.399,5.000,0.000,72.900
730,31.2935619056,121.2071060028,-205.853,206.153,92.399,5.000,0.000,73.000
731,31.2935614421,121.2071189478,-204.622,206.102,92.399,5.000,0.000,73.100
732,31.2935609786,121.2071318928,-203.390,206.050,92.399,5.000,0.000,73.200
733,31.2935605152,121.2071448378,-202.159,205.998,92.399,5.000,0.000,73.300
734,31.2935600517,121.2071577828,-200.927,205.947,92.399,5.000,0.000,73.400
735,31.2935595882,121.2071707279,-199.696,205.895,92.399,5.000,0.000,73.500
736,31.2935591248,121.2071836729,-198.465,205.844,92.399,5.000,0.000,73.600
737,31.2935586613,121.2071966179,-197.233,205.792,92.399,5.000,0.000,73.700
738,31.2935581978,121.2072095629,-196.002,205.740,92.399,5.000,0.000,73.800
739,31.2935577344,121.2072225079,-194.770,205.689,92.399,5.000,0.000,73.900
740,31.2935572709,121.2072354529,-193.539,205.637,92.399,5.000,0.000,74.000
741,31.2935568074,121.2072483980,-192.307,205.586,92.399,5.000,0.000,74.100
742,31.2935563440,121.2072613430,-191.076,205.534,92.399,5.000,0.000,74.200
743,31.2935558805,121.2072742880,-189.845,205.482,92.399,5.000,0.000,74.300
744,31.2935554170,121.2072872330,-188.613,205.431,92.399,5.000,0.000,74.400
745,31.2935549536,121.2073001780,-187.382,205.379,92.399,5.000,0.000,74.500
746,31.2935544901,121.2073131231,-186.150,205.328,92.399,5.000,0.000,74.600
747,31.2935540266,121.2073260681,-184.919,205.276,92.399,5.000,0.000,74.700
748,31.2935535632,121.2073390131,-183.688,205.225,92.399,5.000,0.000,74.800
749,31.2935530997,121.2073519581,-182.456,205.173,92.399,5.000,0.000,74.900
750,31.2935526362,121.2073649031,-181.225,205.121,92.399,5.000,0.000,75.000
751,31.2935521728,121.2073778481,-179.993,205.070,92.399,5.000,0.000,75.100
752,31.2935517093,121.2073907932,-178.762,205.018,92.399,5.000,0.000,75.200
753,31.2935512458,121.2074037382,-177.531,204.967,92.399,5.000,0.000,75.300
754,31.2935507824,121.2074166832,-176.299,204.915,92.399,5.000,0.000,75.400
755,31.2935503189,121.2074296282,-175.068,204.863,92.399,5.000,0.000,75.500
756,31.2935498554,121.2074425732,-173.836,204.812,92.399,5.000,0.000,75.600
757,31.2935493920,121.2074555182,-172.605,204.760,92.399,5.000,0.000,75.700
758,31.2935489285,121.2074684633,-171.374,204.709,92.399,5.000,0.000,75.800
759,31.2935484650,121.2074814083,-170.142,204.657,92.399,5.000,0.000,75.900
760,31.2935480016,121.2074943533,-168.911,204.605,92.399,5.000,0.000,76.000
761,31.2935475381,121.2075072983,-167.679,204.554,92.399,5.000,0.000,76.100
762,31.2935470746,121.2075202433,-166.448,204.502,92.399,5.000,0.000,76.200
763,31.2935466112,121.2075331883,-165.216,204.451,92.399,5.000,0.000,76.300
764,31.2935461477,121.2075461334,-163.985,204.399,92.399,5.000,0.000,76.400
765,31.2935456842,121.2075590784,-162.754,204.347,92.399,5.000,0.000,76.500
766,31.2935452208,121.2075720234,-161.522,204.296,92.399,5.000,0.000,76.600
767,31.2935447573,121.2075849684,-160.291,204.244,92.399,5.000,0.000,76.700
768,31.2935442938,121.2075979134,-159.059,204.193,92.399,5.000,0.000,76.800
769,31.2935438304,121.2076108585,-157.828,204.141,92.399,5.000,0.000,76.900
770,31.2935433669,121.2076238035,-156.597,204.089,92.399,5.000,0.000,77.000
771,31.2935429049,121.2076367066,-155.369,204.038,92.337,5.000,0.000,77.100
772,31.2935424612,121.2076494299,-154.159,203.989,91.987,5.000,0.000,77.200
773,31.2935420772,121.2076623785,-152.927,203.946,91.987,5.000,0.000,77.300
774,31.2935416933,121.2076753271,-151.695,203.903,91.987,5.000,0.000,77.400
775,31.2935413093,121.2076882756,-150.464,203.860,91.987,5.000,0.000,77.500
776,31.2935409253,121.2077012242,-149.232,203.818,91.987,5.000,0.000,77.600
777,31.2935405413,121.2077141728,-148.000,203.775,91.987,5.000,0.000,77.700
778,31.2935401574,121.2077271214,-146.768,203.732,91.987,5.000,0.000,77.800
779,31.2935397734,121.2077400700,-145.537,203.689,91.987,5.000,0.000,77.900
780,31.2935393894,121.2077530186,-144.305,203.647,91.987,5.000,0.000,78.000
781,31.2935390054,121.2077659671,-143.073,203.604,91.987,5.000,0.000,78.100
782,31.2935386215,121.2077789157,-141.841,203.561,91.987,5.000,0.000,78.200
783,31.2935382375,121.2077918643,-140.610,203.518,91.987,5.000,0.000,78.300
784,31.2935378535,121.2078048129,-139.378,203.476,91.987,5.000,0.000,78.400
785,31.2935374695,121.2078177615,-138.146,203.433,91.987,5.000,0.000,78.500
786,31.2935370856,121.2078307100,-136.914,203.390,91.987,5.000,0.000,78.600
787,31.2935367016,121.2078436586,-135.683,203.347,91.987,5.000,0.000,78.700
788,31.2935363176,121.2078566072,-134.451,203.305,91.987,5.000,0.000,78.800
789,31.2935359336,121.2078695558,-133.219,203.262,91.987,5.000,0.000,78.900
790,31.2935355497,121.2078825044,-131.987,203.219,91.987,5.000,0.000,79.000
791,31.2935351657,121.2078954529,-130.756,203.177,91.987,5.000,0.000,79.100
792,31.2935347817,121.2079084015,-129.524,203.134,91.987,5.000,0.000,79.200
793,31.2935343977,121.2079213501,-128.292,203.091,91.987,5.000,0.000,79.300
794,31.2935340138,121.2079342987,-127.060,203.048,91.987,5.000,0.000,79.400
795,31.2935336298,121.2079472473,-125.829,203.006,91.987,5.000,0.000,79.500
796,31.2935332458,121.2079601958,-124.597,202.963,91.987,5.000,0.000,79.600
797,31.2935328618,121.2079731444,-123.365,202.920,91.987,5.000,0.000,79.700
798,31.2935324779,121.2079860930,-122.133,202.877,91.987,5.000,0.000,79.800
799,31.2935320939,121.2079990416,-120.902,202.835,91.987,5.000,0.000,79.900
800,31.2935317099,121.2080119902,-119.670,202.792,91.987,5.000,0.000,80.000
801,31.2935313259,121.2080249387,-118.438,202.749,91.987,5.000,0.000,80.100
802,31.2935309420,121.2080378873,-117.206,202.706,91.987,5.000,0.000,80.200
803,31.2935305580,121.2080508359,-115.975,202.664,91.987,5.000,0.000,80.300
804,31.2935301740,121.2080637845,-114.743,202.621,91.987,5.000,0.000,80.400
805,31.2935297900,121.2080767331,-113.511,202.578,91.987,5.000,0.000,80.500
806,31.2935294061,121.2080896816,-112.279,202.535,91.987,5.000,0.000,80.600
807,31.2935290221,121.2081026302,-111.048,202.493,91.987,5.000,0.000,80.700
808,31.2935286381,121.2081155788,-109.816,202.450,91.987,5.000,0.000,80.800
809,31.2935282541,121.2081285274,-108.584,202.407,91.987,5.000,0.000,80.900
810,31.2935278702,121.2081414760,-107.352,202.364,91.987,5.000,0.000,81.000
811,31.2935274862,121.2081544245,-106.121,202.322,91.987,5.000,0.000,81.100
812,31.2935271022,121.2081673731,-104.889,202.279,91.987,5.000,0.000,81.200
813,31.2935267182,121.2081803217,-103.657,202.236,91.987,5.000,0.000,81.300
814,31.2935263343,121.2081932703,-102.425,202.193,91.987,5.000,0.000,81.400
815,31.2935259503,121.2082062189,-101.194,202.151,91.987,5.000,0.000,81.500
816,31.2935255663,121.2082191674,-99.962,202.108,91.987,5.000,0.000,81.600
817,31.2935251823,121.2082321160,-98.730,202.065,91.987,5.000,0.000,81.700
818,31.2935247984,121.2082450646,-97.498,202.022,91.987,5.000,0.000,81.800
819,31.2935244144,121.2082580132,-96.267,201.980,91.987,5.000,0.000,81.900
820,31.2935240304,121.2082709618,-95.035,201.937,91.987,5.000,0.000,82.000
821,31.2935236464,121.2082839103,-93.803,201.894,91.987,5.000,0.000,82.100
822,31.2935232625,121.2082968589,-92.571,201.851,91.987,5.000,0.000,82.200
823,31.2935228785,121.2083098075,-91.340,201.809,91.987,5.000,0.000,82.300
824,31.2935224945,121.2083227561,-90.108,201.766,91.987,5.000,0.000,82.400
825,31.2935221105,121.2083357047,-88.876,201.723,91.987,5.000,0.000,82.500
826,31.2935217266,121.2083486532,-87.644,201.680,91.987,5.000,0.000,82.600
827,31.2935213426,121.2083616018,-86.413,201.638,91.987,5.000,0.000,82.700
828,31.2935209586,121.2083745504,-85.181,201.595,91.987,5.000,0.000,82.800
829,31.2935205746,121.2083874990,-83.949,201.552,91.987,5.000,0.000,82.900
830,31.2935201907,121.2084004476,-82.717,201.510,91.987,5.000,0.000,83.000
831,31.2935198067,121.2084133961,-81.486,201.467,91.987,5.000,0.000,83.100
832,31.2935194227,121.2084263447,-80.254,201.424,91.987,5.000,0.000,83.200
833,31.2935190387,121.2084392933,-79.022,201.381,91.987,5.000,0.000,83.300
834,31.2935186547,121.2084522419,-77.790,201.339,91.987,5.000,0.000,83.400
835,31.2935182708,121.2084651905,-76.559,201.296,91.987,5.000,0.000,83.500
