index,lat,lon,x_m,y_m,heading_deg,vx_mps,ax_mps2,time_s
533,31.2931096266,121.2098396710,54.191,155.806,95.462,5.000,0.000,53.300
534,31.2931083802,121.2098549255,55.642,155.667,95.462,5.000,0.000,53.400
535,31.2931071337,121.2098701800,57.093,155.528,95.462,5.000,0.000,53.500
536,31.2931058873,121.2098854344,58.544,155.389,95.462,5.000,0.000,53.600
537,31.2931046408,121.2099006889,59.995,155.251,95.462,5.000,0.000,53.700
538,31.2931033944,121.2099159434,61.446,155.112,95.462,5.000,0.000,53.800
539,31.2931021480,121.2099311979,62.897,154.973,95.462,5.000,0.000,53.900
540,31.2931009015,121.2099464523,64.348,154.834,95.462,5.000,0.000,54.000
541,31.2930996551,121.2099617068,65.800,154.696,97.652,5.000,0.000,54.100
542,31.2930979125,121.2099768855,67.243,154.502,99.410,5.000,0.000,54.200
543,31.2930957715,121.2099920034,68.682,154.263,99.410,5.000,0.000,54.300
544,31.2930936305,121.2100071212,70.120,154.025,99.410,5.000,0.000,54.400
545,31.2930914896,121.2100222391,71.558,153.787,99.410,5.000,0.000,54.500
546,31.2930893486,121.2100373569,72.996,153.548,99.410,5.000,0.000,54.600
547,31.2930872076,121.2100524748,74.434,153.310,99.410,5.000,0.000,54.700
548,31.2930850667,121.2100675926,75.872,153.072,99.410,5.000,0.000,54.800
549,31.2930829257,121.2100827105,77.310,152.833,99.410,5.000,0.000,54.900
550,31.2930807847,121.2100978283,78.748,152.595,100.316,5.000,0.000,55.000
551,31.2930784401,121.2101129018,80.182,152.334,101.677,5.000,0.000,55.100
552,31.2930757898,121.2101279088,81.610,152.039,101.677,5.000,0.000,55.200
553,31.2930731396,121.2101429157,83.037,151.744,101.677,5.000,0.000,55.300
554,31.2930704894,121.2101579226,84.465,151.449,101.677,5.000,0.000,55.400
555,31.2930678391,121.2101729296,85.892,151.154,101.677,5.000,0.000,55.500
556,31.2930651889,121.2101879365,87.320,150.859,101.677,5.000,0.000,55.600
557,31.2930625387,121.2102029434,88.747,150.564,101.677,5.000,0.000,55.700
558,31.2930598885,121.2102179504,90.175,150.269,101.677,5.000,0.000,55.800
559,31.2930572382,121.2102329573,91.603,149.974,101.154,5.000,0.000,55.900
560,31.2930547052,121.2102479907,93.033,149.692,100.158,5.000,0.000,56.000
561,31.2930523957,121.2102630745,94.467,149.435,100.158,5.000,0.000,56.100
562,31.2930500861,121.2102781584,95.902,149.178,100.158,5.000,0.000,56.200
563,31.2930477766,121.2102932422,97.337,148.921,100.158,5.000,0.000,56.300
564,31.2930454670,121.2103083260,98.772,148.664,100.158,5.000,0.000,56.400
565,31.2930431575,121.2103234099,100.207,148.406,100.158,5.000,0.000,56.500
566,31.2930408479,121.2103384937,101.642,148.149,100.158,5.000,0.000,56.600
567,31.2930385384,121.2103535775,103.077,147.892,97.373,5.000,0.000,56.700
568,31.2930368588,121.2103687665,104.522,147.705,96.065,5.000,0.000,56.800
569,31.2930354753,121.2103840047,105.971,147.551,96.065,5.000,0.000,56.900
570,31.2930340918,121.2103992430,107.421,147.397,96.065,5.000,0.000,57.000
571,31.2930327083,121.2104144813,108.870,147.243,96.065,5.000,0.000,57.100
572,31.2930313248,121.2104297196,110.320,147.089,96.065,5.000,0.000,57.200
573,31.2930299413,121.2104449579,111.769,146.935,96.065,5.000,0.000,57.300
574,31.2930285578,121.2104601962,113.219,146.781,96.065,5.000,0.000,57.400
575,31.2930271743,121.2104754345,114.669,146.627,96.065,5.000,0.000,57.500
576,31.2930257908,121.2104906728,116.118,146.473,96.065,5.000,0.000,57.600
577,31.2930244073,121.2105059110,117.568,146.319,93.972,5.000,0.000,57.700
578,31.2930235007,121.2105211903,119.021,146.218,92.335,5.000,0.000,57.800
579,31.2930229672,121.2105365016,120.478,146.159,92.335,5.000,0.000,57.900
580,31.2930224336,121.2105518130,121.934,146.099,92.335,5.000,0.000,58.000
581,31.2930219001,121.2105671243,123.391,146.040,92.335,5.000,0.000,58.100
582,31.2930213666,121.2105824356,124.847,145.981,92.335,5.000,0.000,58.200
583,31.2930208331,121.2105977470,126.304,145.921,92.335,5.000,0.000,58.300
584,31.2930202996,121.2106130583,127.760,145.862,92.335,5.000,0.000,58.400
585,31.2930197661,121.2106283696,129.217,145.802,92.335,5.000,0.000,58.500
586,31.2930192325,121.2106436810,130.673,145.743,92.335,5.000,0.000,58.600
587,31.2930186990,121.2106589923,132.130,145.684,92.335,5.000,0.000,58.700
588,31.2930181655,121.2106743036,133.586,145.624,92.335,5.000,0.000,58.800
589,31.2930176320,121.2106896149,135.043,145.565,92.335,5.000,0.000,58.900
590,31.2930170985,121.2107049263,136.499,145.506,92.335,5.000,0.000,59.000
591,31.2930165650,121.2107202376,137.956,145.446,92.335,5.000,0.000,59.100
592,31.2930160315,121.2107355489,139.412,145.387,92.335,5.000,0.000,59.200
593,31.2930154979,121.2107508603,140.869,145.327,92.335,5.000,0.000,59.300
594,31.2930149644,121.2107661716,142.325,145.268,91.787,5.000,0.000,59.400
595,31.2930145561,121.2107814835,143.782,145.223,88.105,5.000,0.000,59.500
596,31.2930149892,121.2107967992,145.239,145.271,88.105,5.000,0.000,59.600
597,31.2930154223,121.2108121148,146.696,145.319,88.105,5.000,0.000,59.700
598,31.2930158554,121.2108274305,148.153,145.367,88.105,5.000,0.000,59.800
599,31.2930162885,121.2108427462,149.610,145.415,88.105,5.000,0.000,59.900
600,31.2930167216,121.2108580618,151.066,145.464,88.105,5.000,0.000,60.000
601,31.2930171547,121.2108733775,152.523,145.512,88.105,5.000,0.000,60.100
602,31.2930175878,121.2108886932,153.980,145.560,88.105,5.000,0.000,60.200
603,31.2930180209,121.2109040088,155.437,145.608,88.105,5.000,0.000,60.300
604,31.2930184540,121.2109193245,156.894,145.656,88.105,5.000,0.000,60.400
605,31.2930188871,121.2109346402,158.351,145.705,88.105,5.000,0.000,60.500
606,31.2930193202,121.2109499559,159.808,145.753,88.105,5.000,0.000,60.600
607,31.2930197533,121.2109652715,161.265,145.801,88.105,5.000,0.000,60.700
608,31.2930201864,121.2109805872,162.722,145.849,88.105,5.000,0.000,60.800
609,31.2930206195,121.2109959029,164.179,145.897,88.105,5.000,0.000,60.900
610,31.2930210526,121.2110112185,165.636,145.946,88.105,5.000,0.000,61.000
611,31.2930214857,121.2110265342,167.093,145.994,88.105,5.000,0.000,61.100
612,31.2930219188,121.2110418499,168.550,146.042,88.105,5.000,0.000,61.200
613,31.2930223519,121.2110571655,170.006,146.090,88.105,5.000,0.000,61.300
614,31.2930227850,121.2110724812,171.463,146.139,88.105,5.000,0.000,61.400
615,31.2930232182,121.2110877969,172.920,146.187,87.486,5.000,0.000,61.500
616,31.2930237923,121.2111030995,174.376,146.251,82.871,5.000,0.000,61.600
617,31.2930254173,121.2111183051,175.822,146.432,82.871,5.000,0.000,61.700
618,31.2930270424,121.2111335107,177.269,146.612,82.871,5.000,0.000,61.800
619,31.2930286674,121.2111487163,178.715,146.793,82.871,5.000,0.000,61.900
620,31.2930302924,121.2111639219,180.162,146.974,82.871,5.000,0.000,62.000
621,31.2930319174,121.2111791275,181.608,147.155,82.871,5.000,0.000,62.100
622,31.2930335425,121.2111943331,183.055,147.336,82.871,5.000,0.000,62.200
623,31.2930351675,121.2112095387,184.501,147.517,82.871,5.000,0.000,62.300
624,31.2930367925,121.2112247443,185.948,147.698,82.871,5.000,0.000,62.400
625,31.2930384176,121.2112399500,187.394,147.879,82.871,5.000,0.000,62.500
626,31.2930400426,121.2112551556,188.840,148.060,82.871,5.000,0.000,62.600
627,31.2930416676,121.2112703612,190.287,148.241,82.871,5.000,0.000,62.700
628,31.2930432926,121.2112855668,191.733,148.421,82.871,5.000,0.000,62.800
629,31.2930449177,121.2113007724,193.180,148.602,82.871,5.000,0.000,62.900
630,31.2930465427,121.2113159780,194.626,148.783,82.871,5.000,0.000,63.000
631,31.2930481677,121.2113311836,196.073,148.964,85.088,5.000,0.000,63.100
632,31.2930492884,121.2113464441,197.524,149.089,86.500,5.000,0.000,63.200
633,31.2930500878,121.2113617395,198.979,149.178,86.500,5.000,0.000,63.300
634,31.2930508872,121.2113770350,200.434,149.267,86.500,5.000,0.000,63.400
635,31.2930516866,121.2113923305,201.889,149.356,86.500,5.000,0.000,63.500
636,31.2930524860,121.2114076260,203.344,149.445,86.500,5.000,0.000,63.600
637,31.2930532854,121.2114229214,204.799,149.534,86.476,5.000,0.000,63.700
638,31.2930540903,121.2114382165,206.254,149.623,86.476,5.000,0.000,63.800
639,31.2930548953,121.2114535116,207.709,149.713,86.476,5.000,0.000,63.900
640,31.2930557004,121.2114688067,209.164,149.803,86.476,5.000,0.000,64.000
641,31.2930565054,121.2114841017,210.619,149.892,86.476,5.000,0.000,64.100
642,31.2930573104,121.2114993968,212.074,149.982,86.476,5.000,0.000,64.200
643,31.2930581154,121.2115146919,213.529,150.072,86.476,5.000,0.000,64.300
644,31.2930589204,121.2115299869,214.984,150.161,86.476,5.000,0.000,64.400
645,31.2930597254,121.2115452820,216.439,150.251,86.476,5.000,0.000,64.500
646,31.2930605304,121.2115605771,217.894,150.340,86.476,5.000,0.000,64.600
647,31.2930613354,121.2115758721,219.349,150.430,86.476,5.000,0.000,64.700
648,31.2930621404,121.2115911672,220.804,150.520,89.455,5.000,0.000,64.800
649,31.2930622647,121.2116064630,222.259,150.533,93.422,5.000,0.000,64.900
650,31.2930614831,121.2116217597,223.714,150.446,93.422,5.000,0.000,65.000
651,31.2930607015,121.2116370565,225.169,150.359,93.422,5.000,0.000,65.100
652,31.2930599199,121.2116523532,226.624,150.272,93.422,5.000,0.000,65.200
653,31.2930591383,121.2116676499,228.080,150.185,93.422,5.000,0.000,65.300
654,31.2930583567,121.2116829467,229.535,150.098,93.422,5.000,0.000,65.400
655,31.2930575751,121.2116982434,230.990,150.011,93.422,5.000,0.000,65.500
656,31.2930567935,121.2117135401,232.445,149.924,93.422,5.000,0.000,65.600
657,31.2930560119,121.2117288369,233.900,149.837,93.422,5.000,0.000,65.700
658,31.2930552303,121.2117441336,235.355,149.750,93.422,5.000,0.000,65.800
659,31.2930544487,121.2117594303,236.810,149.663,93.422,5.000,0.000,65.900
660,31.2930536671,121.2117747271,238.265,149.576,93.422,5.000,0.000,66.000
661,31.2930528855,121.2117900238,239.721,149.489,93.422,5.000,0.000,66.100
662,31.2930521039,121.2118053205,241.176,149.402,93.422,5.000,0.000,66.200
663,31.2930513223,121.2118206173,242.631,149.315,93.422,5.000,0.000,66.300
664,31.2930505407,121.2118359140,244.086,149.228,93.422,5.000,0.000,66.400
665,31.2930497591,121.2118512107,245.541,149.141,93.422,5.000,0.000,66.500
666,31.2930489775,121.2118665075,246.996,149.054,93.422,5.000,0.000,66.600
667,31.2930481959,121.2118818042,248.451,148.967,93.422,5.000,0.000,66.700
668,31.2930474143,121.2118971009,249.906,148.880,93.422,5.000,0.000,66.800
669,31.2930466327,121.2119123977,251.361,148.793,93.422,5.000,0.000,66.900
670,31.2930458511,121.2119276944,252.817,148.706,93.422,5.000,0.000,67.000
671,31.2930450695,121.2119429911,254.272,148.619,93.422,5.000,0.000,67.100
672,31.2930442879,121.2119582879,255.727,148.532,93.422,5.000,0.000,67.200
673,31.2930435063,121.2119735846,257.182,148.445,93.422,5.000,0.000,67.300
674,31.2930427247,121.2119888813,258.637,148.358,93.422,5.000,0.000,67.400
675,31.2930419431,121.2120041781,260.092,148.271,93.422,5.000,0.000,67.500
676,31.2930411615,121.2120194748,261.547,148.184,93.422,5.000,0.000,67.600
677,31.2930403799,121.2120347715,263.002,148.097,93.422,5.000,0.000,67.700
678,31.2930395983,121.2120500683,264.458,148.010,93.422,5.000,0.000,67.800
679,31.2930388167,121.2120653650,265.913,147.923,93.422,5.000,0.000,67.900
680,31.2930380351,121.2120806617,267.368,147.836,93.422,5.000,0.000,68.000
681,31.2930372535,121.2120959585,268.823,147.749,93.422,5.000,0.000,68.100
682,31.2930364719,121.2121112552,270.278,147.662,93.422,5.000,0.000,68.200
683,31.2930356903,121.2121265519,271.733,147.575,93.422,5.000,0.000,68.300
684,31.2930349087,121.2121418487,273.188,147.488,93.422,5.000,0.000,68.400
685,31.2930341271,121.2121571454,274.643,147.401,93.422,5.000,0.000,68.500
686,31.2930333455,121.2121724421,276.099,147.314,93.422,5.000,0.000,68.600
687,31.2930325639,121.2121877389,277.554,147.227,93.422,5.000,0.000,68.700
688,31.2930317823,121.2122030356,279.009,147.140,93.422,5.000,0.000,68.800
689,31.2930310007,121.2122183323,280.464,147.053,93.422,5.000,0.000,68.900
690,31.2930302191,121.2122336291,281.919,146.966,93.422,5.000,0.000,69.000
691,31.2930294375,121.2122489258,283.374,146.879,93.422,5.000,0.000,69.100
692,31.2930286559,121.2122642225,284.829,146.792,93.422,5.000,0.000,69.200
693,31.2930278743,121.2122795193,286.284,146.705,93.422,5.000,0.000,69.300
694,31.2930270927,121.2122948160,287.740,146.618,93.422,5.000,0.000,69.400
695,31.2930263112,121.2123101127,289.195,146.531,93.422,5.000,0.000,69.500
696,31.2930255296,121.2123254095,290.650,146.444,93.422,5.000,0.000,69.600
697,31.2930247480,121.2123407062,292.105,146.357,93.422,5.000,0.000,69.700
698,31.2930239664,121.2123560029,293.560,146.270,93.422,5.000,0.000,69.800
699,31.2930231848,121.2123712997,295.015,146.183,93.422,5.000,0.000,69.900
700,31.2930224032,121.2123865964,296.470,146.096,93.422,5.000,0.000,70.000
701,31.2930216216,121.2124018931,297.925,146.009,93.422,5.000,0.000,70.100
702,31.2930208400,121.2124171899,299.380,145.922,93.422,5.000,0.000,70.200
703,31.2930200584,121.2124324866,300.836,145.835,93.422,5.000,0.000,70.300
704,31.2930192768,121.2124477833,302.291,145.748,94.218,5.000,0.000,70.400
705,31.2930183137,121.2124630651,303.744,145.641,94.654,5.000,0.000,70.500
706,31.2930172512,121.2124783386,305.197,145.523,94.654,5.000,0.000,70.600
707,31.2930161887,121.2124936121,306.650,145.404,94.654,5.000,0.000,70.700
708,31.2930151261,121.2125088856,308.103,145.286,94.654,5.000,0.000,70.800
709,31.2930140636,121.2125241592,309.556,145.168,94.654,5.000,0.000,70.900
710,31.2930130011,121.2125394327,311.009,145.049,94.654,5.000,0.000,71.000
711,31.2930119386,121.2125547062,312.462,144.931,94.654,5.000,0.000,71.100
712,31.2930108760,121.2125699797,313.915,144.813,94.654,5.000,0.000,71.200
713,31.2930098135,121.2125852533,315.368,144.695,94.654,5.000,0.000,71.300
714,31.2930087510,121.2126005268,316.821,144.576,94.654,5.000,0.000,71.400
715,31.2930076885,121.2126158003,318.274,144.458,94.654,5.000,0.000,71.500
716,31.2930066259,121.2126310738,319.726,144.340,94.654,5.000,0.000,71.600
717,31.2930055634,121.2126463474,321.179,144.221,94.654,5.000,0.000,71.700
718,31.2930045009,121.2126616209,322.632,144.103,94.654,5.000,0.000,71.800
719,31.2930034384,121.2126768944,324.085,143.985,94.654,5.000,0.000,71.900
720,31.2930023758,121.2126921680,325.538,143.867,94.654,5.000,0.000,72.000
721,31.2930013133,121.2127074415,326.991,143.748,94.654,5.000,0.000,72.100
722,31.2930002508,121.2127227150,328.444,143.630,94.654,5.000,0.000,72.200
723,31.2929991883,121.2127379885,329.897,143.512,94.654,5.000,0.000,72.300
724,31.2929981257,121.2127532621,331.350,143.394,94.654,5.000,0.000,72.400
725,31.2929970632,121.2127685356,332.803,143.275,94.654,5.000,0.000,72.500
726,31.2929960007,121.2127838091,334.256,143.157,94.654,5.000,0.000,72.600
727,31.2929949382,121.2127990826,335.709,143.039,94.654,5.000,0.000,72.700
728,31.2929938756,121.2128143562,337.161,142.920,94.654,5.000,0.000,72.800
729,31.2929928131,121.2128296297,338.614,142.802,94.654,5.000,0.000,72.900
730,31.2929917506,121.2128449032,340.067,142.684,94.654,5.000,0.000,73.000
731,31.2929906880,121.2128601767,341.520,142.566,94.654,5.000,0.000,73.100
732,31.2929896255,121.2128754503,342.973,142.447,94.654,5.000,0.000,73.200
733,31.2929885630,121.2128907238,344.426,142.329,94.654,5.000,0.000,73.300
734,31.2929875005,121.2129059973,345.879,142.211,94.654,5.000,0.000,73.400
735,31.2929864379,121.2129212708,347.332,142.092,94.654,5.000,0.000,73.500
736,31.2929853754,121.2129365444,348.785,141.974,94.654,5.000,0.000,73.600
737,31.2929843129,121.2129518179,350.238,141.856,94.654,5.000,0.000,73.700
738,31.2929832504,121.2129670914,351.691,141.738,94.654,5.000,0.000,73.800
739,31.2929821878,121.2129823649,353.143,141.619,94.654,5.000,0.000,73.900
740,31.2929811253,121.2129976385,354.596,141.501,94.654,5.000,0.000,74.000
741,31.2929800628,121.2130129120,356.049,141.383,94.654,5.000,0.000,74.100
742,31.2929790003,121.2130281855,357.502,141.264,94.654,5.000,0.000,74.200
743,31.2929779377,121.2130434590,358.955,141.146,94.654,5.000,0.000,74.300
744,31.2929768752,121.2130587326,360.408,141.028,94.654,5.000,0.000,74.400
745,31.2929758127,121.2130740061,361.861,140.910,94.654,5.000,0.000,74.500
746,31.2929747502,121.2130892796,363.314,140.791,94.654,5.000,0.000,74.600
747,31.2929736876,121.2131045531,364.767,140.673,94.654,5.000,0.000,74.700
748,31.2929726251,121.2131198267,366.220,140.555,95.720,5.000,0.000,74.800
749,31.2929713201,121.2131350733,367.670,140.410,96.190,5.000,0.000,74.900
750,31.2929699082,121.2131503080,369.119,140.252,96.190,5.000,0.000,75.000
751,31.2929684962,121.2131655427,370.569,140.095,96.190,5.000,0.000,75.100
752,31.2929670843,121.2131807774,372.018,139.938,96.190,5.000,0.000,75.200
753,31.2929656724,121.2131960121,373.467,139.781,96.190,5.000,0.000,75.300
754,31.2929642604,121.2132112468,374.916,139.624,96.190,5.000,0.000,75.400
755,31.2929628485,121.2132264816,376.365,139.466,96.705,5.000,0.000,75.500
756,31.2929613196,121.2132417004,377.813,139.296,97.033,5.000,0.000,75.600
757,31.2929597163,121.2132569092,379.260,139.118,97.033,5.000,0.000,75.700
758,31.2929581131,121.2132721179,380.707,138.939,97.033,5.000,0.000,75.800
759,31.2929565099,121.2132873267,382.153,138.761,97.033,5.000,0.000,75.900
760,31.2929549066,121.2133025355,383.600,138.582,97.033,5.000,0.000,76.000
761,31.2929533034,121.2133177443,385.047,138.404,97.033,5.000,0.000,76.100
762,31.2929517001,121.2133329530,386.494,138.225,97.355,5.000,0.000,76.200
763,31.2929500237,121.2133481509,387.939,138.039,97.430,5.000,0.000,76.300
764,31.2929483304,121.2133633463,389.385,137.850,97.430,5.000,0.000,76.400
765,31.2929466372,121.2133785417,390.830,137.662,97.430,5.000,0.000,76.500
766,31.2929449439,121.2133937371,392.276,137.473,97.430,5.000,0.000,76.600
767,31.2929432506,121.2134089325,393.721,137.285,97.430,5.000,0.000,76.700
768,31.2929415574,121.2134241279,395.167,137.096,97.430,5.000,0.000,76.800
769,31.2929398641,121.2134393233,396.612,136.908,97.430,5.000,0.000,76.900
770,31.2929381708,121.2134545187,398.058,136.719,97.430,5.000,0.000,77.000
771,31.2929364776,121.2134697141,399.503,136.531,97.498,5.000,0.000,77.100
772,31.2929347689,121.2134849072,400.948,136.341,97.524,5.000,0.000,77.200
773,31.2929330541,121.2135000993,402.394,136.150,97.524,5.000,0.000,77.300
774,31.2929313393,121.2135152914,403.839,135.959,97.524,5.000,0.000,77.400
775,31.2929296245,121.2135304835,405.284,135.768,97.524,5.000,0.000,77.500
776,31.2929279098,121.2135456756,406.729,135.577,97.524,5.000,0.000,77.600
777,31.2929261950,121.2135608677,408.174,135.386,97.524,5.000,0.000,77.700
778,31.2929244802,121.2135760598,409.619,135.195,97.524,5.000,0.000,77.800
779,31.2929227654,121.2135912519,411.065,135.004,97.524,5.000,0.000,77.900
780,31.2929210506,121.2136064440,412.510,134.814,97.524,5.000,0.000,78.000
781,31.2929193359,121.2136216361,413.955,134.623,97.524,5.000,0.000,78.100
782,31.2929176211,121.2136368282,415.400,134.432,97.524,5.000,0.000,78.200
783,31.2929159063,121.2136520203,416.845,134.241,97.524,5.000,0.000,78.300
784,31.2929141915,121.2136672124,418.290,134.050,97.524,5.000,0.000,78.400
785,31.2929124767,121.2136824045,419.736,133.859,97.524,5.000,0.000,78.500
786,31.2929107620,121.2136975966,421.181,133.668,97.524,5.000,0.000,78.600
787,31.2929090472,121.2137127886,422.626,133.477,97.524,5.000,0.000,78.700
788,31.2929073324,121.2137279807,424.071,133.286,97.524,5.000,0.000,78.800
789,31.2929056176,121.2137431728,425.516,133.096,97.524,5.000,0.000,78.900
790,31.2929039028,121.2137583649,426.961,132.905,97.524,5.000,0.000,79.000
791,31.2929021881,121.2137735570,428.407,132.714,97.524,5.000,0.000,79.100
792,31.2929004733,121.2137887491,429.852,132.523,98.361,5.000,0.000,79.200
793,31.2928985694,121.2138039090,431.294,132.311,99.047,5.000,0.000,79.300
794,31.2928965102,121.2138190424,432.734,132.082,99.047,5.000,0.000,79.400
795,31.2928944511,121.2138341758,434.173,131.852,99.047,5.000,0.000,79.500
796,31.2928923919,121.2138493092,435.613,131.623,99.047,5.000,0.000,79.600
797,31.2928903327,121.2138644426,437.052,131.394,99.047,5.000,0.000,79.700
798,31.2928882736,121.2138795760,438.492,131.165,99.047,5.000,0.000,79.800
799,31.2928862144,121.2138947094,439.931,130.936,99.047,5.000,0.000,79.900
800,31.2928841552,121.2139098429,441.371,130.706,99.047,5.000,0.000,80.000
801,31.2928820961,121.2139249763,442.811,130.477,99.047,5.000,0.000,80.100
802,31.2928800369,121.2139401097,444.250,130.248,99.047,5.000,0.000,80.200
803,31.2928779777,121.2139552431,445.690,130.019,99.047,5.000,0.000,80.300
804,31.2928759186,121.2139703765,447.129,129.789,99.047,5.000,0.000,80.400
805,31.2928738594,121.2139855099,448.569,129.560,99.047,5.000,0.000,80.500
806,31.2928718002,121.2140006433,450.009,129.331,99.047,5.000,0.000,80.600
807,31.2928697411,121.2140157767,451.448,129.102,99.047,5.000,0.000,80.700
808,31.2928676819,121.2140309101,452.888,128.873,99.047,5.000,0.000,80.800
809,31.2928656227,121.2140460435,454.327,128.643,99.047,5.000,0.000,80.900
810,31.2928635636,121.2140611769,455.767,128.414,99.047,5.000,0.000,81.000
811,31.2928615044,121.2140763103,457.206,128.185,99.047,5.000,0.000,81.100
812,31.2928594452,121.2140914437,458.646,127.956,99.892,5.000,0.000,81.200
813,31.2928571965,121.2141065351,460.082,127.705,102.431,5.000,0.000,81.300
814,31.2928543776,121.2141214999,461.505,127.392,102.431,5.000,0.000,81.400
815,31.2928515588,121.2141364647,462.929,127.078,102.431,5.000,0.000,81.500
816,31.2928487400,121.2141514295,464.352,126.764,102.431,5.000,0.000,81.600
817,31.2928459212,121.2141663943,465.776,126.450,102.431,5.000,0.000,81.700
818,31.2928431024,121.2141813591,467.199,126.136,102.431,5.000,0.000,81.800
819,31.2928402836,121.2141963239,468.623,125.823,102.431,5.000,0.000,81.900
820,31.2928374648,121.2142112887,470.046,125.509,102.431,5.000,0.000,82.000
821,31.2928346460,121.2142262535,471.470,125.195,102.431,5.000,0.000,82.100
822,31.2928318272,121.2142412184,472.894,124.881,102.431,5.000,0.000,82.200
823,31.2928290084,121.2142561832,474.317,124.567,102.430,5.000,0.000,82.300
824,31.2928261899,121.2142711480,475.741,124.254,102.420,5.000,0.000,82.400
825,31.2928233735,121.2142861135,477.164,123.940,102.420,5.000,0.000,82.500
826,31.2928205572,121.2143010789,478.588,123.627,102.420,5.000,0.000,82.600
827,31.2928177409,121.2143160444,480.011,123.313,102.420,5.000,0.000,82.700
828,31.2928149246,121.2143310098,481.435,123.000,102.420,5.000,0.000,82.800
829,31.2928121083,121.2143459753,482.859,122.686,102.420,5.000,0.000,82.900
830,31.2928092919,121.2143609407,484.282,122.373,102.430,5.000,0.000,83.000
831,31.2928064732,121.2143759056,485.706,122.059,102.444,5.000,0.000,83.100
832,31.2928036515,121.2143908696,487.129,121.745,102.444,5.000,0.000,83.200
833,31.2928008297,121.2144058337,488.553,121.431,102.444,5.000,0.000,83.300
834,31.2927980079,121.2144207977,489.976,121.116,102.444,5.000,0.000,83.400
835,31.2927951861,121.2144357618,491.400,120.802,102.444,5.000,0.000,83.500
836,31.2927923644,121.2144507258,492.823,120.488,102.444,5.000,0.000,83.600
837,31.2927895426,121.2144656899,494.247,120.174,102.444,5.000,0.000,83.700
838,31.2927867208,121.2144806539,495.670,119.860,102.444,5.000,0.000,83.800
839,31.2927838991,121.2144956179,497.094,119.546,102.444,5.000,0.000,83.900
840,31.2927810773,121.2145105820,498.517,119.232,102.444,5.000,0.000,84.000
841,31.2927782555,121.2145255460,499.941,118.918,102.444,5.000,0.000,84.100
842,31.2927754337,121.2145405101,501.364,118.604,102.444,5.000,0.000,84.200
843,31.2927726120,121.2145554741,502.788,118.289,102.444,5.000,0.000,84.300
844,31.2927697902,121.2145704382,504.211,117.975,102.444,5.000,0.000,84.400
845,31.2927669684,121.2145854022,505.634,117.661,102.444,5.000,0.000,84.500
846,31.2927641466,121.2146003663,507.058,117.347,102.444,5.000,0.000,84.600
847,31.2927613249,121.2146153303,508.481,117.033,102.444,5.000,0.000,84.700
848,31.2927585031,121.2146302944,509.905,116.719,102.444,5.000,0.000,84.800
849,31.2927556813,121.2146452584,511.328,116.405,102.444,5.000,0.000,84.900
850,31.2927528596,121.2146602224,512.752,116.091,102.444,5.000,0.000,85.000
851,31.2927500378,121.2146751865,514.175,115.776,102.444,5.000,0.000,85.100
852,31.2927472160,121.2146901505,515.599,115.462,102.444,5.000,0.000,85.200
853,31.2927443942,121.2147051146,517.022,115.148,102.444,5.000,0.000,85.300
854,31.2927415725,121.2147200786,518.446,114.834,102.444,5.000,0.000,85.400
855,31.2927387507,121.2147350427,519.869,114.520,102.444,5.000,0.000,85.500
856,31.2927359289,121.2147500067,521.293,114.206,102.444,5.000,0.000,85.600
857,31.2927331071,121.2147649708,522.716,113.892,102.444,5.000,0.000,85.700
858,31.2927302854,121.2147799348,524.140,113.578,102.444,5.000,0.000,85.800
859,31.2927274636,121.2147948988,525.563,113.264,102.444,5.000,0.000,85.900
860,31.2927246418,121.2148098629,526.987,112.949,102.444,5.000,0.000,86.000
861,31.2927218200,121.2148248269,528.410,112.635,102.775,5.000,0.000,86.100
862,31.2927189246,121.2148397707,529.832,112.313,103.997,5.000,0.000,86.200
863,31.2927157572,121.2148546398,531.246,111.960,103.997,5.000,0.000,86.300
864,31.2927125899,121.2148695088,532.660,111.608,103.997,5.000,0.000,86.400
865,31.2927094225,121.2148843778,534.075,111.255,103.997,5.000,0.000,86.500
866,31.2927062552,121.2148992469,535.489,110.903,103.997,5.000,0.000,86.600
867,31.2927030878,121.2149141159,536.904,110.550,103.997,5.000,0.000,86.700
868,31.2926999204,121.2149289849,538.318,110.197,103.997,5.000,0.000,86.800
869,31.2926967531,121.2149438540,539.733,109.845,103.997,5.000,0.000,86.900
870,31.2926935857,121.2149587230,541.147,109.492,103.997,5.000,0.000,87.000
871,31.2926904184,121.2149735920,542.562,109.140,103.997,5.000,0.000,87.100
872,31.2926872510,121.2149884611,543.976,108.787,103.997,5.000,0.000,87.200
873,31.2926840836,121.2150033301,545.390,108.434,103.997,5.000,0.000,87.300
874,31.2926809163,121.2150181992,546.805,108.082,103.997,5.000,0.000,87.400
875,31.2926777489,121.2150330682,548.219,107.729,103.997,5.000,0.000,87.500
876,31.2926745816,121.2150479372,549.634,107.377,103.997,5.000,0.000,87.600
877,31.2926714142,121.2150628063,551.048,107.024,103.997,5.000,0.000,87.700
878,31.2926682469,121.2150776753,552.463,106.672,103.997,5.000,0.000,87.800
879,31.2926650795,121.2150925443,553.877,106.319,103.997,5.000,0.000,87.900
880,31.2926619121,121.2151074134,555.291,105.966,103.997,5.000,0.000,88.000
881,31.2926587448,121.2151222824,556.706,105.614,103.997,5.000,0.000,88.100
